hospital,procedure_name,code_type,code,description,setting,display_price,display_price_type,gross_price,cash_price,negotiated_price,negotiated_min,negotiated_max,payer_name,plan_name,data_quality_flag,user_relevance_flag,user_relevance_reason,source_url,evidence_source
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,766.02,negotiated,4255.65,1063.91,766.02,340.45,6278.83,SHARP REES STEALY MED GRP [811],BLUE SHIELD HMO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,859.64,negotiated,4255.65,1063.91,859.64,340.45,6278.83,SHARP REES STEALY MED GRP [811],AETNA HMO (GATEKEEPER),ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,736.23,negotiated,4255.65,1063.91,736.23,340.45,6278.83,BLUE CROSS [220],BLUE CROSS HMO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,808.57,negotiated,4255.65,1063.91,808.57,340.45,6278.83,BLUE CROSS [220],BLUE CROSS PPO MCS,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,736.23,negotiated,4255.65,1063.91,736.23,340.45,6278.83,BLUE CROSS [220],BLUE CROSS PPO NON-MCS,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,736.23,negotiated,4255.65,1063.91,736.23,340.45,6278.83,BLUE CROSS [220],BLUE CROSS HMO SELECT,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,UH MCR ADV [831],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,757.51,negotiated,4255.65,1063.91,757.51,340.45,6278.83,HEALTH NET [340],HEALTH NET HMO PPO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,4671.45,negotiated,4255.65,1063.91,4671.45,340.45,6278.83,HEALTH NET [340],AMBETTER HMO COMM CARE SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,3993.33,negotiated,4255.65,1063.91,3993.33,340.45,6278.83,HEALTH NET [340],AMBETTER HMO/COMMCARE CLIN/CO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,4520.76,negotiated,4255.65,1063.91,4520.76,340.45,6278.83,HEALTH NET [340],AMBETTER PPO/ENHANCED PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,6278.83,negotiated,4255.65,1063.91,6278.83,340.45,6278.83,HEALTH NET [340],HEALTH NET SALUD SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2315.07,negotiated,4255.65,1063.91,2315.07,340.45,6278.83,KAISER NORTHERN CA REGION HMO/PPO [384],KAISER HMO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,638.35,negotiated,4255.65,1063.91,638.35,340.45,6278.83,MC BLUE SHIELD [902],SHPS SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,766.02,negotiated,4255.65,1063.91,766.02,340.45,6278.83,CENTIVO [581],CENTIVO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,457.62,negotiated,4255.65,1063.91,457.62,340.45,6278.83,AETNA OPTUM CARE NETWORK - SDPMG [809],SPMG,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,BLUE CROSS BLUE SHIELD MCR ADV [231],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,3021.51,negotiated,4255.65,1063.91,3021.51,340.45,6278.83,MULTI PLAN NETWORK [470],MULTIPLAN PPO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,859.64,negotiated,4255.65,1063.91,859.64,340.45,6278.83,PALOMAR HEALTH [892],AETNA HMO (GATEKEEPER),ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,638.35,negotiated,4255.65,1063.91,638.35,340.45,6278.83,MC BLUE SHIELD PROMISE HEALTH PLAN [914],SHPS SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,BC MCR ADV [830],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,KAISER NORTHERN CA REGION MCR ADV [386],KAISER MEDICARE SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,HUMANA MCR ADV  [871],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,ST PAUL'S PACE MEDICARE ADVANTAGE [552],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,340.45,negotiated,4255.65,1063.91,340.45,340.45,6278.83,RADYS CPMG [803],RADY'S CHILDREN'S MEDI-CAL HMO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,ASTIVA MCR ADV [464],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,OPTUM CARE NETWORK NORTH COUNTY SD [808],PCAMG/OPTUM CARE NETWORK,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,859.64,negotiated,4255.65,1063.91,859.64,340.45,6278.83,VEBA MED GRP [813],AETNA HMO (GATEKEEPER),ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,INTEGRATED HEALTH PARTNERS - MCR ADV [895],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,VILLAGE HEALTH MEDICARE ADVANTAGE [592],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2315.07,negotiated,4255.65,1063.91,2315.07,340.45,6278.83,KAISER [383],KAISER HMO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,FAMILY HEALTH CENTERS PACE MCR ADV HMO [556],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,4269.6,negotiated,4255.65,1063.91,4269.6,340.45,6278.83,PRIME HEALTHCARE [614],PRIME HEALTHCARE SERVICES SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,BLUE SHIELD MEDICARE ADVANTAGE [232],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,1744.82,negotiated,4255.65,1063.91,1744.82,340.45,6278.83,RADY CHILDREN'S HOSPITAL [825],RADYS CHILDREN'S COMMERCIAL HMO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,457.62,negotiated,4255.65,1063.91,457.62,340.45,6278.83,OPTUM CARE NETWORK - SDPMG MCR ADV [837],SPMG,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,CIGNA MEDICARE ADVANTAGE [281],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,SCAN [500],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,KAISER MEDICARE ADV [874],KAISER MEDICARE SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2511.53,negotiated,4255.65,1063.91,2511.53,340.45,6278.83,CLEVER CARE MCR ADV [465],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Carpal tunnel surgery,CPT,64721,HC Neuroplasty Med Nrv Carp,both,2315.07,negotiated,4255.65,1063.91,2315.07,340.45,6278.83,KAISER [380],KAISER HMO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,MEDICARE ADVANTAGE [442],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4418.76,negotiated,11855.97,2963.99,4418.76,548.23,10520.85,UNITED HEALTHCARE MEDICARE ADVANTAGE [572],UNITED HEALTH MEDICARE SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,COMMUNITY HEALTH GROUP MEDICARE ADVANTAGE [312],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,7364.59,negotiated,11855.97,2963.99,7364.59,548.23,10520.85,PROSPECT MED GROUP [893],ASTRANA/PROSPECT HEALTH COMMERCIAL SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,HN MCR ADV [832],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,9484.78,negotiated,11855.97,2963.99,9484.78,548.23,10520.85,CHOICE CARE NETWORK [270],CHOICE CARE NETWORK PPO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,1991.8,negotiated,11855.97,2963.99,1991.8,548.23,10520.85,CIGNA [280],CIGNA HMO PPO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,1991.8,negotiated,11855.97,2963.99,1991.8,548.23,10520.85,CIGNA [280],CIGNA LOCALPLUS & SUREFIT,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,HEALTH NET MEDICARE ADVANTAGE [342],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,2015.51,negotiated,11855.97,2963.99,2015.51,548.23,10520.85,UNITED HEALTHCARE [570],UNITED HEALTH HMO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,2015.51,negotiated,11855.97,2963.99,2015.51,548.23,10520.85,UNITED HEALTHCARE [570],UNITED HEALTH PPO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,1778.4,negotiated,11855.97,2963.99,1778.4,548.23,10520.85,MC ALIGNMENT [917],SHPS SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,SHARP HEALTH PLAN MCR ADV [531],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,SAN DIEGO PACE MEDI-CAL [553],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,CENTRAL HEALTH MCR ADV [441],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,HUMANA MEDICARE ADVANTAGE [372],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,SHARP HEALTH PLAN MCR ADV [897],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,2110.36,negotiated,11855.97,2963.99,2110.36,548.23,10520.85,HN [815],HEALTH NET HMO PPO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,BLUE CROSS MEDICARE ADVANTAGE [222],MEDICARE HMO/PPO W PASS THRU SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,KAISER MEDICARE ADVANTAGE [382],KAISER MEDICARE SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,2015.51,negotiated,11855.97,2963.99,2015.51,548.23,10520.85,UH [819],UNITED HEALTH HMO,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
Scripps Green Hospital,Knee arthroscopy,CPT,29881,HC Knee Meniscec Med or Lat,both,4208.34,negotiated,11855.97,2963.99,4208.34,548.23,10520.85,D-SNP MCR ADV [889],MEDICARE HMO/PPO SHGH,ok,display_ok,,https://apps.scripps.org/pricetransparency/951684089_Scripps-Green-Hospital_standardcharges.csv,targeted_cpt_dry_run
